49.66, 1.49, 94.72,0.00, 270.00, 0.00
49.66, 1.49, 94.72,0.02, 270.00, 0.00
49.66, 1.49, 94.72,0.04, 270.00, 0.00
49.66, 1.49, 94.72,0.06, 270.00, 0.00
49.67, 1.49, 94.72,0.08, 270.00, 0.00
49.67, 1.49, 94.72,0.11, 270.00, 0.00
49.68, 1.49, 94.72,0.13, 270.00, 0.00
49.68, 1.49, 94.72,0.15, 270.00, 0.00
49.69, 1.49, 94.72,0.17, 270.00, 0.00
49.70, 1.49, 94.72,0.19, 270.00, 0.00
49.71, 1.49, 94.72,0.20, 270.00, 0.00
49.72, 1.49, 94.72,0.21, 270.00, 0.00
49.73, 1.49, 94.72,0.22, 270.00, 0.00
49.74, 1.49, 94.72,0.23, 270.00, 0.00
49.76, 1.49, 94.72,0.23, 270.00, 0.00
49.77, 1.49, 94.72,0.24, 270.00, 0.00
49.79, 1.49, 94.72,0.24, 270.00, 0.00
49.81, 1.49, 94.72,0.25, 270.00, 0.00
49.83, 1.49, 94.72,0.25, 270.00, 0.00
49.84, 1.49, 94.72,0.25, 270.00, 0.00
49.87, 1.49, 94.72,0.25, 270.00, 0.00
49.89, 1.49, 94.72,0.25, 270.00, 0.00
49.91, 1.49, 94.72,0.25, 270.00, 0.00
49.93, 1.49, 94.72,0.25, 270.00, 0.00
49.96, 1.49, 94.72,0.25, 270.00, 0.00
49.98, 1.49, 94.72,0.25, 270.00, 0.00
50.01, 1.49, 94.72,0.25, 270.00, 0.00
50.04, 1.49, 94.72,0.25, 270.00, 0.00
50.06, 1.49, 94.72,0.25, 270.00, 0.00
50.09, 1.49, 94.72,0.25, 270.00, 0.00
50.12, 1.49, 94.72,0.25, 270.00, 0.00
50.16, 1.49, 94.72,0.25, 270.00, 0.00
50.19, 1.49, 94.72,0.25, 270.00, 0.00
50.22, 1.49, 94.72,0.25, 270.00, 0.00
50.26, 1.49, 94.72,0.25, 270.00, 0.00
50.29, 1.49, 94.72,0.25, 270.00, 0.00
50.33, 1.49, 94.72,0.25, 270.00, 0.00
50.37, 1.49, 94.72,0.25, 270.00, 0.00
50.41, 1.49, 94.72,0.25, 270.00, 0.00
50.45, 1.49, 94.72,0.25, 270.00, 0.00
50.49, 1.49, 94.72,0.25, 270.00, 0.00
50.53, 1.49, 94.72,0.25, 270.00, 0.00
50.57, 1.49, 94.72,0.25, 270.00, 0.00
