66.98, 1.49, 94.78,0.00, 270.00, 0.00
66.98, 1.49, 94.78,0.02, 270.00, 0.00
66.98, 1.49, 94.78,0.04, 270.00, 0.00
66.98, 1.49, 94.78,0.06, 270.00, 0.00
66.99, 1.49, 94.78,0.08, 270.00, 0.00
66.99, 1.49, 94.78,0.11, 270.00, 0.00
67.00, 1.49, 94.78,0.13, 270.00, 0.00
67.00, 1.49, 94.78,0.15, 270.00, 0.00
67.01, 1.49, 94.78,0.17, 270.00, 0.00
67.02, 1.49, 94.78,0.19, 270.00, 0.00
67.03, 1.49, 94.78,0.20, 270.00, 0.00
67.04, 1.49, 94.78,0.21, 270.00, 0.00
67.05, 1.49, 94.78,0.22, 270.00, 0.00
67.06, 1.49, 94.78,0.23, 270.00, 0.00
67.08, 1.49, 94.78,0.23, 270.00, 0.00
67.09, 1.49, 94.78,0.24, 270.00, 0.00
67.11, 1.49, 94.78,0.24, 270.00, 0.00
67.13, 1.49, 94.78,0.25, 270.00, 0.00
67.15, 1.49, 94.78,0.25, 270.00, 0.00
67.16, 1.49, 94.78,0.25, 270.00, 0.00
67.18, 1.49, 94.78,0.25, 270.00, 0.00
67.21, 1.49, 94.78,0.25, 270.00, 0.00
67.23, 1.49, 94.78,0.25, 270.00, 0.00
67.25, 1.49, 94.78,0.25, 270.00, 0.00
67.28, 1.49, 94.78,0.25, 270.00, 0.00
67.30, 1.49, 94.78,0.25, 270.00, 0.00
67.33, 1.49, 94.78,0.25, 270.00, 0.00
67.36, 1.49, 94.78,0.25, 270.00, 0.00
67.38, 1.49, 94.78,0.25, 270.00, 0.00
67.41, 1.49, 94.78,0.25, 270.00, 0.00
67.44, 1.49, 94.78,0.25, 270.00, 0.00
67.48, 1.49, 94.78,0.25, 270.00, 0.00
67.51, 1.49, 94.78,0.25, 270.00, 0.00
67.54, 1.49, 94.78,0.25, 270.00, 0.00
67.58, 1.49, 94.78,0.25, 270.00, 0.00
67.61, 1.49, 94.78,0.25, 270.00, 0.00
67.65, 1.49, 94.78,0.25, 270.00, 0.00
67.69, 1.49, 94.78,0.25, 270.00, 0.00
67.73, 1.49, 94.78,0.25, 270.00, 0.00
67.77, 1.49, 94.78,0.25, 270.03, 359.96
67.81, 1.49, 94.78,0.25, 270.07, 359.93
67.85, 1.49, 94.78,0.25, 270.13, 359.91
67.89, 1.49, 94.78,0.25, 270.19, 359.89
67.94, 1.49, 94.77,0.25, 270.26, 359.86
67.98, 1.49, 94.77,0.25, 270.34, 359.84
68.03, 1.49, 94.77,0.24, 270.44, 359.82
68.07, 1.49, 94.77,0.24, 270.55, 359.79
68.12, 1.49, 94.76,0.24, 270.71, 359.72
68.17, 1.49, 94.76,0.23, 270.89, 359.67
68.22, 1.49, 94.75,0.22, 271.09, 359.63
68.27, 1.49, 94.74,0.22, 271.30, 359.60
68.32, 1.49, 94.74,0.21, 271.52, 359.58
68.37, 1.49, 94.73,0.21, 271.77, 359.55
68.42, 1.49, 94.72,0.20, 272.04, 359.50
68.47, 1.49, 94.71,0.19, 272.34, 359.46
68.52, 1.49, 94.70,0.18, 272.66, 359.43
68.58, 1.49, 94.68,0.18, 272.98, 359.42
68.63, 1.49, 94.67,0.18, 273.28, 359.46
68.69, 1.49, 94.66,0.19, 273.57, 359.51
68.74, 1.49, 94.65,0.19, 273.85, 359.55
68.80, 1.49, 94.63,0.20, 274.12, 359.59
68.86, 1.49, 94.62,0.21, 274.38, 359.64
68.92, 1.49, 94.60,0.21, 274.64, 359.69
68.98, 1.49, 94.59,0.22, 274.88, 359.74
69.04, 1.49, 94.58,0.23, 275.10, 359.80
69.10, 1.49, 94.56,0.23, 275.28, 359.90
69.16, 1.49, 94.55,0.24, 275.42, 359.98
69.23, 1.49, 94.54,0.25, 275.54, 0.05
69.30, 1.49, 94.53,0.25, 275.65, 0.09
69.36, 1.49, 94.52,0.25, 275.75, 0.12
69.43, 1.49, 94.50,0.26, 275.84, 0.16
69.50, 1.49, 94.49,0.26, 275.91, 0.20
69.57, 1.49, 94.48,0.26, 275.95, 0.24
69.64, 1.49, 94.47,0.26, 275.98, 0.27
69.72, 1.49, 94.46,0.26, 276.00, 0.29
69.79, 1.49, 94.45,0.26, 276.01, 0.30
69.87, 1.49, 94.44,0.26, 276.02, 0.30
69.94, 1.49, 94.44,0.26, 276.02, 0.29
70.02, 1.49, 94.43,0.26, 276.02, 0.28
70.10, 1.49, 94.42,0.26, 276.03, 0.26
70.18, 1.49, 94.41,0.25, 276.03, 0.24
70.26, 1.49, 94.40,0.25, 276.03, 0.22
70.34, 1.49, 94.39,0.25, 276.03, 0.20
70.42, 1.49, 94.38,0.25, 276.03, 0.18
70.50, 1.49, 94.37,0.25, 276.03, 0.16
70.59, 1.49, 94.37,0.25, 276.03, 0.15
70.67, 1.49, 94.36,0.25, 276.03, 0.13
70.76, 1.49, 94.35,0.25, 276.03, 0.11
70.85, 1.49, 94.34,0.25, 276.03, 0.10
70.93, 1.49, 94.33,0.25, 276.03, 0.08
71.02, 1.49, 94.32,0.25, 276.03, 0.07
71.11, 1.49, 94.31,0.25, 275.99, 0.12
71.20, 1.49, 94.30,0.25, 275.92, 0.17
71.30, 1.49, 94.30,0.25, 275.82, 0.21
71.39, 1.49, 94.29,0.24, 275.71, 0.24
71.48, 1.49, 94.28,0.24, 275.58, 0.28
71.58, 1.49, 94.28,0.24, 275.41, 0.33
71.68, 1.49, 94.27,0.23, 275.21, 0.39
71.77, 1.49, 94.27,0.23, 274.98, 0.45
71.87, 1.49, 94.27,0.23, 274.78, 0.43
71.97, 1.49, 94.26,0.23, 274.58, 0.40
72.07, 1.49, 94.26,0.23, 274.41, 0.37
72.17, 1.49, 94.26,0.23, 274.24, 0.33
72.27, 1.49, 94.25,0.23, 274.09, 0.27
72.38, 1.49, 94.25,0.24, 273.96, 0.23
72.48, 1.49, 94.24,0.24, 273.86, 0.13
72.59, 1.49, 94.24,0.24, 273.80, 0.06
72.69, 1.49, 94.24,0.25, 273.75, 0.01
72.80, 1.49, 94.23,0.23, 273.70, 359.97
72.91, 1.49, 94.23,0.26, 273.69, 359.94
73.02, 1.49, 94.22,0.24, 273.68, 359.92
73.13, 1.49, 94.21,0.27, 273.66, 359.91
73.24, 1.49, 94.21,0.23, 273.65, 359.90
73.35, 1.49, 94.20,0.27, 273.64, 359.90
73.47, 1.49, 94.20,0.25, 273.63, 359.90
73.58, 1.49, 94.19,0.26, 273.64, 359.90
73.70, 1.49, 94.18,0.23, 273.63, 359.90
73.82, 1.49, 94.18,0.27, 273.63, 359.91
73.93, 1.49, 94.17,0.24, 273.63, 359.91
74.05, 1.49, 94.16,0.27, 273.63, 359.92
74.17, 1.49, 94.15,0.24, 273.63, 359.93
74.29, 1.49, 94.15,0.27, 273.63, 359.93
74.41, 1.49, 94.14,0.24, 273.62, 359.94
74.54, 1.49, 94.13,0.27, 273.61, 359.99
74.66, 1.49, 94.12,0.24, 273.59, 0.01
74.79, 1.49, 94.12,0.25, 273.48, 0.20
74.91, 1.49, 94.11,0.21, 273.35, 0.27
75.04, 1.49, 94.11,0.23, 273.14, 0.41
75.16, 1.49, 94.11,0.19, 272.92, 0.44
75.29, 1.49, 94.11,0.22, 272.65, 0.55
75.42, 1.49, 94.10,0.19, 272.41, 0.46
75.55, 1.49, 94.10,0.23, 272.19, 0.43
75.68, 1.49, 94.10,0.21, 271.98, 0.39
75.81, 1.49, 94.10,0.25, 271.78, 0.37
75.94, 1.49, 94.10,0.22, 271.62, 0.27
76.08, 1.49, 94.10,0.26, 271.51, 0.19
76.21, 1.49, 94.10,0.23, 271.42, 0.13
76.35, 1.49, 94.10,0.26, 271.35, 0.08
76.49, 1.49, 94.10,0.23, 271.29, 0.04
76.63, 1.49, 94.10,0.26, 271.25, 0.01
76.76, 1.49, 94.09,0.23, 271.22, -0.01
76.91, 1.49, 94.09,0.26, 271.19, 359.98
77.05, 1.49, 94.09,0.23, 271.17, 359.97
