40.54, 1.49, 94.96,0.00, 270.00, 0.00
40.54, 1.49, 94.96,0.02, 270.00, 0.00
40.54, 1.49, 94.96,0.04, 270.00, 0.00
40.54, 1.49, 94.96,0.06, 270.00, 0.00
40.55, 1.49, 94.96,0.08, 270.00, 0.00
40.55, 1.49, 94.96,0.11, 270.00, 0.00
40.56, 1.49, 94.96,0.13, 270.00, 0.00
40.56, 1.49, 94.96,0.15, 270.00, 0.00
40.57, 1.49, 94.96,0.17, 270.00, 0.00
40.58, 1.49, 94.96,0.19, 270.00, 0.00
40.59, 1.49, 94.96,0.20, 270.00, 0.00
40.60, 1.49, 94.96,0.21, 270.00, 0.00
40.61, 1.49, 94.96,0.22, 270.00, 0.00
40.62, 1.49, 94.96,0.23, 270.00, 0.00
40.64, 1.49, 94.96,0.23, 270.00, 0.00
40.65, 1.49, 94.96,0.24, 270.00, 0.00
40.67, 1.49, 94.96,0.24, 270.00, 0.00
40.69, 1.49, 94.96,0.25, 270.00, 0.00
40.71, 1.49, 94.96,0.25, 270.00, 0.00
40.72, 1.49, 94.96,0.25, 270.00, 0.00
40.75, 1.49, 94.96,0.25, 270.00, 0.00
40.77, 1.49, 94.96,0.25, 270.00, 0.00
40.79, 1.49, 94.96,0.25, 270.00, 0.00
40.81, 1.49, 94.96,0.25, 270.00, 0.00
40.84, 1.49, 94.96,0.25, 270.00, 0.00
40.86, 1.49, 94.96,0.25, 270.00, 0.00
40.89, 1.49, 94.96,0.25, 270.00, 0.00
40.92, 1.49, 94.96,0.25, 270.00, 0.00
40.94, 1.49, 94.96,0.25, 270.00, 0.00
40.97, 1.49, 94.96,0.25, 270.00, 0.00
41.00, 1.49, 94.96,0.25, 270.00, 0.00
41.04, 1.49, 94.96,0.25, 270.00, 0.00
41.07, 1.49, 94.96,0.25, 270.00, 0.00
41.10, 1.49, 94.96,0.25, 270.00, 0.00
41.14, 1.49, 94.96,0.25, 270.00, 0.00
41.17, 1.49, 94.96,0.25, 270.01, 359.99
41.21, 1.49, 94.96,0.25, 270.02, 359.98
41.25, 1.49, 94.96,0.25, 270.05, 359.96
41.29, 1.49, 94.96,0.25, 270.09, 359.93
41.33, 1.49, 94.96,0.25, 270.15, 359.90
41.37, 1.49, 94.95,0.25, 270.22, 359.87
41.41, 1.49, 94.95,0.25, 270.32, 359.83
41.45, 1.49, 94.95,0.24, 270.42, 359.80
41.49, 1.49, 94.95,0.24, 270.55, 359.77
41.54, 1.49, 94.94,0.24, 270.67, 359.76
41.58, 1.49, 94.94,0.24, 270.79, 359.76
41.63, 1.49, 94.93,0.24, 270.89, 359.78
41.68, 1.49, 94.93,0.24, 270.99, 359.81
41.73, 1.49, 94.93,0.24, 271.07, 359.85
41.78, 1.49, 94.92,0.25, 271.13, 359.89
41.83, 1.49, 94.92,0.25, 271.18, 359.93
41.88, 1.49, 94.92,0.25, 271.21, 359.98
41.93, 1.49, 94.91,0.25, 271.23, 0.02
41.99, 1.49, 94.91,0.25, 271.24, 0.05
42.04, 1.49, 94.91,0.25, 271.25, 0.08
42.10, 1.49, 94.91,0.25, 271.25, 0.09
42.15, 1.49, 94.90,0.25, 271.25, 0.10
42.21, 1.49, 94.90,0.25, 271.25, 0.11
42.27, 1.49, 94.90,0.25, 271.25, 0.11
42.33, 1.49, 94.90,0.25, 271.25, 0.11
42.39, 1.49, 94.90,0.25, 271.25, 0.11
42.46, 1.49, 94.90,0.25, 271.25, 0.10
42.52, 1.49, 94.89,0.25, 271.25, 0.09
42.58, 1.49, 94.89,0.25, 271.25, 0.09
42.65, 1.49, 94.89,0.25, 271.25, 0.08
42.71, 1.49, 94.89,0.25, 271.25, 0.07
42.78, 1.49, 94.89,0.25, 271.25, 0.06
42.85, 1.49, 94.89,0.25, 271.25, 0.06
42.92, 1.49, 94.89,0.25, 271.25, 0.05
42.99, 1.49, 94.88,0.25, 271.25, 0.04
43.06, 1.49, 94.88,0.25, 271.25, 0.04
43.13, 1.49, 94.88,0.25, 271.25, 0.03
43.21, 1.49, 94.88,0.25, 271.25, 0.03
43.28, 1.49, 94.88,0.25, 271.25, 0.02
43.36, 1.49, 94.88,0.25, 271.25, 0.02
43.43, 1.49, 94.88,0.25, 271.25, 0.02
43.51, 1.49, 94.87,0.25, 271.25, 0.01
43.59, 1.49, 94.87,0.25, 271.25, 0.01
43.67, 1.49, 94.87,0.25, 271.25, 0.01
43.75, 1.49, 94.87,0.25, 271.25, 0.01
43.83, 1.49, 94.87,0.25, 271.25, 0.00
43.92, 1.49, 94.87,0.25, 271.25, 0.00
44.00, 1.49, 94.86,0.25, 271.25, 0.00
44.08, 1.49, 94.86,0.25, 271.25, 0.00
44.17, 1.49, 94.86,0.25, 271.25, 0.00
44.26, 1.49, 94.86,0.25, 271.25, 0.00
44.35, 1.49, 94.86,0.25, 271.25, 0.00
44.43, 1.49, 94.85,0.25, 271.25, 0.00
44.52, 1.49, 94.85,0.25, 271.25, 0.00
44.62, 1.49, 94.85,0.25, 271.25, 0.00
44.71, 1.49, 94.85,0.25, 271.25, 0.00
44.80, 1.49, 94.85,0.25, 271.25, 0.00
44.90, 1.49, 94.84,0.25, 271.25, 0.00
44.99, 1.49, 94.84,0.25, 271.25, 0.00
45.09, 1.49, 94.84,0.25, 271.25, 0.00
45.18, 1.49, 94.84,0.25, 271.25, 0.00
45.28, 1.49, 94.84,0.25, 271.25, 0.00
45.38, 1.49, 94.83,0.25, 271.25, 0.00
45.48, 1.49, 94.83,0.25, 271.25, 0.00
45.58, 1.49, 94.83,0.25, 271.25, 0.00
45.69, 1.49, 94.83,0.25, 271.25, 0.00
45.79, 1.49, 94.82,0.25, 271.25, 0.00
45.89, 1.49, 94.82,0.25, 271.25, 0.00
46.00, 1.49, 94.82,0.25, 271.25, 0.00
46.11, 1.49, 94.82,0.25, 271.25, 0.00
46.21, 1.49, 94.82,0.25, 271.25, 0.00
46.32, 1.49, 94.81,0.26, 271.25, 0.00
46.43, 1.49, 94.81,0.23, 271.25, 0.00
46.54, 1.49, 94.81,0.27, 271.25, 0.00
46.65, 1.49, 94.81,0.25, 271.25, 0.00
46.77, 1.49, 94.80,0.27, 271.25, 0.00
46.88, 1.49, 94.80,0.25, 271.25, 0.00
47.00, 1.49, 94.80,0.28, 271.25, 0.00
47.11, 1.49, 94.80,0.25, 271.25, 0.00
47.23, 1.49, 94.79,0.27, 271.25, 0.00
47.35, 1.49, 94.79,0.23, 271.25, 0.00
47.47, 1.49, 94.79,0.26, 271.25, 0.00
47.59, 1.49, 94.79,0.24, 271.25, 0.00
47.71, 1.49, 94.78,0.27, 271.25, 0.00
47.83, 1.49, 94.78,0.23, 271.26, 0.00
47.95, 1.49, 94.78,0.27, 271.26, 0.00
48.08, 1.49, 94.77,0.24, 271.26, 0.00
48.20, 1.49, 94.77,0.27, 271.26, 0.00
48.33, 1.49, 94.77,0.23, 271.25, 0.00
48.46, 1.49, 94.77,0.27, 271.25, 0.00
48.58, 1.49, 94.76,0.24, 271.25, 0.00
48.71, 1.49, 94.76,0.27, 271.25, 0.00
48.84, 1.49, 94.76,0.23, 271.25, 0.00
48.98, 1.49, 94.75,0.27, 271.25, 0.00
49.11, 1.49, 94.75,0.24, 271.25, 0.00
49.24, 1.49, 94.75,0.27, 271.25, 0.00
49.37, 1.49, 94.75,0.23, 271.25, 0.00
49.51, 1.49, 94.74,0.27, 271.25, 0.00
49.65, 1.49, 94.74,0.24, 271.25, 0.00
49.79, 1.49, 94.74,0.27, 271.25, 0.00
49.92, 1.49, 94.73,0.23, 271.25, 0.00
50.06, 1.49, 94.73,0.27, 271.25, 0.00
50.20, 1.49, 94.73,0.23, 271.25, 0.00
50.35, 1.49, 94.73,0.27, 271.25, 0.00
50.49, 1.49, 94.72,0.23, 271.25, 0.00
50.63, 1.49, 94.72,0.27, 271.25, 0.00
50.78, 1.49, 94.72,0.23, 271.25, 0.00
50.92, 1.49, 94.71,0.27, 271.25, 0.00
51.07, 1.49, 94.71,0.23, 271.25, 0.00
51.22, 1.49, 94.71,0.26, 271.25, 0.00
