62.94, 1.49, 91.16,0.00, 270.00, 0.00
62.94, 1.49, 91.16,0.02, 270.00, 0.00
62.94, 1.49, 91.16,0.04, 270.00, 0.00
62.94, 1.49, 91.16,0.06, 270.00, 0.00
62.95, 1.49, 91.16,0.08, 270.00, 0.00
62.95, 1.49, 91.16,0.11, 270.00, 0.00
62.96, 1.49, 91.16,0.13, 270.00, 0.00
62.96, 1.49, 91.16,0.15, 270.00, 0.00
62.97, 1.49, 91.16,0.17, 270.00, 0.00
62.98, 1.49, 91.16,0.19, 270.00, 0.00
62.99, 1.49, 91.16,0.20, 270.00, 0.00
63.00, 1.49, 91.16,0.21, 270.00, 0.00
63.01, 1.49, 91.16,0.22, 270.00, 0.00
63.02, 1.49, 91.16,0.23, 270.00, 0.00
63.04, 1.49, 91.16,0.23, 270.00, 0.00
63.05, 1.49, 91.16,0.24, 270.00, 0.00
63.07, 1.49, 91.16,0.24, 270.00, 0.00
63.09, 1.49, 91.16,0.25, 270.00, 0.00
63.11, 1.49, 91.16,0.25, 270.00, 0.00
63.12, 1.49, 91.16,0.25, 270.00, 0.00
63.14, 1.49, 91.16,0.25, 270.00, 0.00
63.17, 1.49, 91.16,0.25, 270.00, 0.00
63.19, 1.49, 91.16,0.25, 270.00, 0.00
63.21, 1.49, 91.16,0.25, 270.00, 0.00
63.24, 1.49, 91.16,0.25, 270.00, 0.00
63.26, 1.49, 91.16,0.25, 270.00, 0.00
63.29, 1.49, 91.16,0.25, 270.00, 0.00
63.32, 1.49, 91.16,0.25, 270.00, 0.00
63.34, 1.49, 91.16,0.25, 270.00, 0.00
63.37, 1.49, 91.16,0.25, 270.00, 0.00
63.40, 1.49, 91.16,0.25, 270.00, 0.00
63.44, 1.49, 91.16,0.25, 270.00, 0.00
63.47, 1.49, 91.16,0.25, 270.00, 0.00
63.50, 1.49, 91.16,0.25, 270.00, 0.00
63.54, 1.49, 91.16,0.25, 270.00, 0.00
63.57, 1.49, 91.16,0.25, 270.00, 0.00
63.61, 1.49, 91.16,0.25, 270.00, 0.00
63.65, 1.49, 91.16,0.25, 270.00, 0.00
63.69, 1.49, 91.16,0.25, 270.00, 0.00
63.73, 1.49, 91.16,0.25, 270.00, 0.00
63.77, 1.49, 91.16,0.25, 270.00, 0.00
63.81, 1.49, 91.16,0.25, 270.00, 0.00
63.85, 1.49, 91.16,0.25, 270.00, 0.00
63.90, 1.49, 91.16,0.25, 270.00, 0.00
63.94, 1.49, 91.16,0.25, 270.00, 0.00
63.99, 1.49, 91.16,0.25, 270.00, 0.00
64.04, 1.49, 91.16,0.25, 270.00, 0.00
64.08, 1.49, 91.16,0.25, 270.00, 0.00
64.13, 1.49, 91.16,0.25, 270.00, 0.00
64.18, 1.49, 91.16,0.25, 270.00, 0.00
64.23, 1.49, 91.16,0.25, 270.00, 0.00
64.29, 1.49, 91.16,0.25, 270.00, 0.00
64.34, 1.49, 91.16,0.25, 270.00, 0.00
64.39, 1.49, 91.16,0.25, 270.00, 0.00
64.45, 1.49, 91.16,0.25, 270.00, 0.00
64.51, 1.49, 91.16,0.25, 270.00, 0.00
64.56, 1.49, 91.16,0.25, 270.00, 0.00
64.62, 1.49, 91.16,0.25, 270.00, 0.00
64.68, 1.49, 91.16,0.25, 270.00, 0.00
64.74, 1.49, 91.16,0.25, 270.00, 0.00
64.80, 1.49, 91.16,0.25, 270.00, 0.00
64.87, 1.49, 91.16,0.25, 270.00, 0.00
64.93, 1.49, 91.16,0.25, 270.00, 0.00
65.00, 1.49, 91.16,0.25, 270.00, 0.00
65.06, 1.49, 91.16,0.25, 270.00, 0.00
65.13, 1.49, 91.16,0.25, 270.00, 0.00
65.20, 1.49, 91.16,0.25, 270.00, 0.00
65.27, 1.49, 91.16,0.25, 270.00, 0.00
65.34, 1.49, 91.16,0.25, 270.00, 0.00
65.41, 1.49, 91.16,0.25, 270.00, 0.00
65.48, 1.49, 91.16,0.25, 270.00, 0.00
65.55, 1.49, 91.16,0.25, 270.00, 0.00
65.63, 1.49, 91.16,0.25, 270.00, 0.00
65.70, 1.49, 91.16,0.25, 270.00, 0.00
65.78, 1.49, 91.16,0.25, 270.00, 0.00
65.85, 1.49, 91.16,0.25, 270.00, 0.00
65.93, 1.49, 91.16,0.25, 270.00, 0.00
66.01, 1.49, 91.16,0.25, 270.00, 0.00
66.09, 1.49, 91.16,0.25, 270.00, 0.00
66.17, 1.49, 91.16,0.25, 270.00, 0.00
66.25, 1.49, 91.16,0.25, 270.00, 0.00
66.34, 1.49, 91.16,0.25, 270.00, 0.00
66.42, 1.49, 91.16,0.25, 270.00, 0.00
66.51, 1.49, 91.16,0.25, 270.00, 0.00
66.59, 1.49, 91.16,0.25, 270.00, 0.00
66.68, 1.49, 91.16,0.25, 270.00, 0.00
66.77, 1.49, 91.16,0.25, 270.00, 0.00
66.86, 1.49, 91.16,0.25, 270.00, 0.00
66.95, 1.49, 91.16,0.25, 270.00, 0.00
67.04, 1.49, 91.16,0.25, 270.00, 0.00
67.13, 1.49, 91.16,0.25, 270.00, 0.00
67.23, 1.49, 91.16,0.25, 270.00, 0.00
67.32, 1.49, 91.16,0.25, 270.00, 0.00
67.42, 1.49, 91.16,0.25, 270.00, 0.00
67.52, 1.49, 91.16,0.25, 270.00, 0.00
67.61, 1.49, 91.16,0.25, 270.00, 0.00
67.71, 1.49, 91.16,0.25, 270.00, 0.00
67.81, 1.49, 91.16,0.25, 270.00, 0.00
67.91, 1.49, 91.16,0.25, 270.00, 0.00
68.01, 1.49, 91.16,0.25, 270.00, 0.00
68.12, 1.49, 91.16,0.25, 270.00, 0.00
68.22, 1.49, 91.16,0.25, 270.00, 0.00
68.33, 1.49, 91.16,0.25, 270.00, 0.00
68.43, 1.49, 91.16,0.25, 270.00, 0.00
68.54, 1.49, 91.16,0.25, 270.00, 0.00
68.65, 1.49, 91.16,0.25, 270.00, 0.00
68.76, 1.49, 91.16,0.26, 270.00, 0.00
68.87, 1.49, 91.16,0.23, 270.00, 0.00
68.98, 1.49, 91.16,0.27, 270.00, 0.00
69.09, 1.49, 91.16,0.25, 270.00, 0.00
69.20, 1.49, 91.16,0.27, 270.00, 0.00
69.32, 1.49, 91.16,0.23, 270.00, 0.00
69.43, 1.49, 91.16,0.27, 270.00, 0.00
69.55, 1.49, 91.16,0.26, 270.00, 0.00
